@relation Census_Income_database-weka.filters.unsupervised.attribute.Remove-R3

@attribute sex {Female,Male}
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute age numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute income_class {<=50K,>50K}

@data
Male,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,38,0,0,40,United-States,>50K
Male,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,26,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Separated,Sales,Not-in-family,White,49,0,0,50,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,26,0,0,40,United-States,<=50K
Male,Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,Own-child,White,43,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Never-married,Sales,Not-in-family,White,22,0,0,25,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,73,0,0,45,United-States,<=50K
Male,Private,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,33,0,0,35,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,25,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Black,36,0,0,40,United-States,<=50K
Female,?,Some-college,10,Never-married,?,Unmarried,Other,25,0,0,42,United-States,<=50K
Male,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,42,0,0,45,United-States,<=50K
Male,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,54,0,0,16,United-States,<=50K
Female,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,33,0,0,55,United-States,>50K
Female,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,79,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,48,7688,0,40,United-States,>50K
Male,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,52,0,0,45,United-States,<=50K
Male,State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,23,0,0,38,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Sales,Own-child,White,25,0,0,40,United-States,<=50K
Female,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,54,0,0,40,Germany,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,47,0,0,40,United-States,>50K
Female,Private,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,21,0,0,16,United-States,<=50K
Male,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,45,7298,0,40,United-States,>50K
Male,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,22,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,27,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,51,0,0,40,United-States,<=50K
Female,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Wife,White,56,0,0,60,United-States,>50K
Male,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,31,0,0,50,United-States,<=50K
Female,?,Some-college,10,Married-civ-spouse,?,Wife,White,59,7298,0,12,United-States,>50K
Male,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,36,0,0,50,Greece,>50K
Male,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,46,0,0,48,United-States,>50K
Female,Private,Bachelors,13,Divorced,Transport-moving,Unmarried,White,24,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,47,2829,0,40,United-States,<=50K
Male,Private,Bachelors,13,Never-married,Sales,Own-child,Black,29,0,0,40,United-States,<=50K
Male,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,34,0,0,48,United-States,>50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,26,0,0,42,United-States,>50K
Male,Private,11th,7,Never-married,Sales,Own-child,White,19,0,0,25,United-States,<=50K
Male,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,42,0,0,40,United-States,>50K
Male,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,56,0,0,30,?,<=50K
Female,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,42,0,0,30,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,35,3137,0,40,United-States,<=50K
Male,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,43,0,1887,45,United-States,>50K
Female,Private,HS-grad,9,Never-married,Other-service,Own-child,White,17,0,0,15,United-States,<=50K
Female,Federal-gov,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,38,0,0,40,United-States,<=50K
Female,Private,Assoc-voc,11,Never-married,Sales,Other-relative,White,33,0,0,40,El-Salvador,<=50K
Female,Private,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,20,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,48,0,0,44,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,38,0,1740,40,Haiti,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,46,3103,0,40,United-States,>50K
Female,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,72,0,0,6,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Unmarried,White,30,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,31,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,29,0,0,40,United-States,<=50K
Male,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Not-in-family,White,83,0,0,20,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,61,0,0,40,United-States,>50K
Female,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,42,0,0,32,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,23,0,0,40,United-States,<=50K
Female,Local-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,20,0,0,18,United-States,<=50K
Female,State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,42,0,0,38,United-States,<=50K
Male,Federal-gov,HS-grad,9,Never-married,Craft-repair,Own-child,White,27,0,0,20,United-States,<=50K
Male,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,44,0,0,50,United-States,>50K
Male,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,62,0,0,40,United-States,<=50K
Male,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,66,0,0,60,United-States,>50K
Female,?,Bachelors,13,Never-married,?,Not-in-family,White,22,0,0,23,United-States,<=50K
Female,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,32,0,0,45,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,30,0,0,50,United-States,<=50K
Male,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,43,7688,0,40,United-States,>50K
Female,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,56,0,0,45,United-States,<=50K
Male,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,Black,64,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,31,0,0,30,Philippines,<=50K
Female,Private,Some-college,10,Separated,Tech-support,Unmarried,White,46,0,0,55,United-States,<=50K
Female,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,45,0,0,32,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,41,0,0,40,?,<=50K
Male,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,52,0,0,48,United-States,>50K
Female,Private,HS-grad,9,Never-married,Sales,Unmarried,White,19,0,0,30,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,34,0,0,40,United-States,<=50K
Male,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,57,0,0,50,United-States,>50K
Female,Private,9th,5,Divorced,Other-service,Unmarried,White,30,0,0,38,United-States,<=50K
Male,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,39,0,0,60,Canada,>50K
Male,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,41,0,0,40,United-States,<=50K
Female,?,Some-college,10,Never-married,?,Own-child,White,21,0,0,25,United-States,<=50K
Female,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Black,31,0,0,50,United-States,<=50K
Male,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,39,27828,0,55,United-States,>50K
Male,Private,11th,7,Never-married,Farming-fishing,Other-relative,White,20,0,0,36,El-Salvador,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,26,0,0,50,United-States,>50K
Male,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,36,0,0,40,Puerto-Rico,<=50K
Male,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,29,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,24,0,0,60,United-States,<=50K
Female,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,28,0,1876,70,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,36,0,0,35,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,42,0,0,40,United-States,<=50K
Male,?,HS-grad,9,Never-married,?,Not-in-family,White,18,0,0,40,United-States,<=50K
Male,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,34,0,0,40,United-States,>50K
Female,Private,Bachelors,13,Married-AF-spouse,Sales,Wife,White,27,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,39,0,1902,60,United-States,>50K
Male,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,50,0,0,44,United-States,<=50K
Male,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,26,0,0,40,United-States,>50K
Male,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,52,0,0,60,United-States,>50K
Male,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,Black,32,0,0,48,United-States,<=50K
Male,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,19,0,0,30,United-States,<=50K
Male,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,36,0,0,60,United-States,<=50K
Male,Private,Some-college,10,Never-married,Sales,Own-child,White,28,0,0,55,United-States,<=50K
Male,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,45,0,0,45,United-States,>50K
Female,Private,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,25,0,0,32,United-States,<=50K
Male,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,42,0,0,40,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,24,0,0,40,United-States,<=50K
Male,Self-emp-not-inc,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,55,0,0,30,United-States,<=50K
Male,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,59,0,1977,40,India,>50K
Female,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,31,0,0,40,United-States,<=50K
Male,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,28,0,0,40,United-States,<=50K
Male,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,30,0,0,40,United-States,<=50K
Female,Private,Some-college,10,Never-married,Tech-support,Own-child,White,19,0,0,10,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,22,0,0,40,United-States,<=50K
Male,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,20,0,0,30,United-States,<=50K
Male,Self-emp-not-inc,11th,7,Divorced,Craft-repair,Unmarried,White,50,0,0,40,?,<=50K
Male,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,23,0,1669,40,United-States,<=50K
Male,Private,11th,7,Never-married,Tech-support,Own-child,White,19,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,19,0,0,30,United-States,<=50K
Male,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,22,0,0,55,United-States,<=50K
Male,Private,Some-college,10,Never-married,Other-service,Own-child,White,21,0,0,25,United-States,<=50K
Male,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,53,0,0,40,United-States,>50K
Male,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,46,0,0,40,Cuba,>50K
Male,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,20,0,0,40,United-States,<=50K
Female,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,42,1151,0,40,United-States,<=50K
Male,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,65,0,0,60,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,55,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,18,0,0,18,United-States,<=50K
Male,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,33,0,0,40,United-States,<=50K
Male,?,HS-grad,9,Married-civ-spouse,?,Husband,White,33,0,0,21,United-States,<=50K
Male,Private,10th,6,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,21,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,47,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,26,0,0,40,?,<=50K
Male,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,34,0,0,40,United-States,<=50K
Female,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,22,0,0,40,United-States,<=50K
Female,Private,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,61,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,79,0,0,7,United-States,<=50K
Male,Private,12th,8,Never-married,Other-service,Other-relative,Black,18,0,0,20,United-States,<=50K
Female,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,39,0,1590,40,United-States,<=50K
Male,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,49,5013,0,45,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,31,0,0,40,Germany,<=50K
Male,Private,11th,7,Never-married,Craft-repair,Unmarried,White,47,0,0,40,United-States,<=50K
Male,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,36,0,0,50,United-States,>50K
Male,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,25,0,0,45,United-States,<=50K
Female,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,50,0,0,65,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,41,0,0,40,United-States,<=50K
Female,Private,Some-college,10,Never-married,Other-service,Own-child,White,18,0,0,20,United-States,<=50K
Male,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,38,0,0,40,United-States,>50K
Male,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,38,15024,0,50,United-States,>50K
Male,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,37,0,0,50,United-States,>50K
Female,Private,Some-college,10,Never-married,Other-service,Own-child,White,19,0,0,15,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,22,0,0,15,United-States,<=50K
Female,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,19,0,0,75,United-States,<=50K
Male,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,56,0,0,40,United-States,<=50K
Female,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,20,0,0,30,United-States,<=50K
Male,Local-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,52,0,0,25,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,35,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,29,0,0,56,United-States,<=50K
Female,Private,Some-college,10,Never-married,Other-service,Unmarried,White,23,0,0,36,United-States,<=50K
Female,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,33,0,0,40,United-States,<=50K
Male,Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,17,0,0,30,United-States,<=50K
Female,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,36,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,21,0,0,40,United-States,<=50K
Female,?,Some-college,10,Never-married,?,Own-child,White,19,0,0,10,United-States,<=50K
Female,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,28,0,0,20,United-States,<=50K
Female,Private,Some-college,10,Never-married,Other-service,Own-child,White,19,0,0,12,United-States,<=50K
Male,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,51,0,0,50,United-States,<=50K
Female,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,38,0,0,30,United-States,<=50K
Male,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,19,0,0,35,United-States,<=50K
Female,Self-emp-inc,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,46,8614,0,70,United-States,>50K
Male,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,42,0,0,70,United-States,<=50K
Male,Private,12th,8,Never-married,Other-service,Own-child,White,19,0,0,25,United-States,<=50K
Male,Private,HS-grad,9,Separated,Protective-serv,Not-in-family,White,29,0,0,55,United-States,<=50K
Male,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,39,0,0,45,United-States,>50K
Male,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,21,0,0,40,Mexico,<=50K
Male,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,30,0,0,40,United-States,<=50K
Male,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,38,0,0,48,United-States,<=50K
Female,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,47,0,0,40,United-States,<=50K
Male,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Other,34,0,0,40,Mexico,<=50K
Male,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,46,0,0,40,United-States,<=50K
Female,State-gov,HS-grad,9,Never-married,Tech-support,Own-child,White,20,0,0,24,United-States,<=50K
Male,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,46,0,0,99,United-States,>50K
Female,Private,Preschool,1,Never-married,Other-service,Not-in-family,Black,50,0,0,40,Haiti,<=50K
Male,?,5th-6th,3,Married-civ-spouse,?,Husband,White,50,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,35,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,32,0,0,40,United-States,<=50K
Female,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,22,0,0,25,United-States,<=50K
Male,Private,9th,5,Married-civ-spouse,Protective-serv,Husband,White,37,0,0,16,United-States,<=50K
Male,Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,25,0,0,10,United-States,<=50K
Female,Local-gov,Masters,14,Separated,Prof-specialty,Unmarried,White,38,0,0,40,United-States,<=50K
Male,Federal-gov,Bachelors,13,Never-married,Tech-support,Own-child,Black,39,0,0,40,United-States,<=50K
Male,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,22,0,0,40,United-States,<=50K
Male,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,25,3103,0,45,United-States,>50K
Female,?,Some-college,10,Never-married,?,Own-child,White,18,0,0,40,United-States,<=50K
Female,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,25,0,0,50,United-States,<=50K
Female,State-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,65,0,0,20,United-States,<=50K
Male,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,72,0,0,30,United-States,<=50K
Female,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,25,0,0,38,United-States,<=50K
Female,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,22,0,0,40,United-States,<=50K
